Country,Drug,Measure Names,Specifics,Unit,Year,Measure Values
Lao People's Democratic Republic,Heroin,From, ,Kilogram,2015,
Lao People's Democratic Republic,Heroin,Typical, ,Kilogram,2015,33000
Lao People's Democratic Republic,Marijuana (herb),To, ,Gram,2014,
Lao People's Democratic Republic,Marijuana (herb),From, ,Gram,2014,
Lao People's Democratic Republic,Marijuana (herb),Typical, ,Gram,2014,0.125
Lao People's Democratic Republic,Marijuana (herb),To, ,Kilogram,2015,
Lao People's Democratic Republic,Marijuana (herb),From, ,Kilogram,2015,
Lao People's Democratic Republic,Marijuana (herb),Typical, ,Kilogram,2015,100
Lao People's Democratic Republic,Methamphetamine,To, ,Pill,2012,
Lao People's Democratic Republic,Methamphetamine,From, ,Pill,2012,
Lao People's Democratic Republic,Methamphetamine,Typical, ,Pill,2012,3
Lao People's Democratic Republic,Methamphetamine,To, ,Pill,2013,
Lao People's Democratic Republic,Methamphetamine,From, ,Pill,2013,
Lao People's Democratic Republic,Methamphetamine,Typical, ,Pill,2013,2
Lao People's Democratic Republic,Methamphetamine,To, ,Tablet,2014,
Lao People's Democratic Republic,Methamphetamine,From, ,Tablet,2014,
Lao People's Democratic Republic,Methamphetamine,Typical, ,Tablet,2014,2
Lao People's Democratic Republic,Methamphetamine,To, ,Tablet,2015,
Lao People's Democratic Republic,Methamphetamine,From, ,Tablet,2015,
Lao People's Democratic Republic,Methamphetamine,Typical, ,Tablet,2015,2
Lao People's Democratic Republic,Opium,To, ,Kilogram,2015,
Lao People's Democratic Republic,Opium,From, ,Kilogram,2015,
Lao People's Democratic Republic,Opium,Typical, ,Kilogram,2015,1980
Latvia,Amphetamine,To, ,Gram,2012,17.994858678
Latvia,Amphetamine,From, ,Gram,2012,12.853470484
Latvia,Amphetamine,Typical, ,Gram,2012,15.424164581
Latvia,Amphetamine,To, ,Gram,2013,22.516556434
Latvia,Amphetamine,From, ,Gram,2013,9.271523237
Latvia,Amphetamine,Typical, ,Gram,2013,14.569536516
Latvia,Amphetamine,To, ,Gram,2014,33.288948640
Latvia,Amphetamine,From, ,Gram,2014,13.315579456
Latvia,Amphetamine,Typical, ,Gram,2014,22.636485075
Latvia,Amphetamine,To, ,Tablet,2015,11.086474378
Latvia,Amphetamine,To, ,Gram,2015,22.172948756
Latvia,Amphetamine,From, ,Tablet,2015,5.543237189
Latvia,Amphetamine,From, ,Gram,2015,11.086474378
Latvia,Amphetamine,Typical, ,Tablet,2015,8.314855784
Latvia,Amphetamine,Typical, ,Gram,2015,16.629711567
Latvia,Amphetamine,To, ,Tablet,2016,11.074197156
Latvia,Amphetamine,To, ,Gram,2016,22.148394312
Latvia,Amphetamine,From, ,Tablet,2016,5.537098578
Latvia,Amphetamine,From, ,Gram,2016,11.074197156
Latvia,Amphetamine,Typical, ,Tablet,2016,8.305647867
Latvia,Amphetamine,Typical, ,Gram,2016,16.611295734
Latvia,Cocaine salts,To, ,Gram,2012,141.388175327
Latvia,Cocaine salts,From, ,Gram,2012,89.974293390
Latvia,Cocaine salts,Typical, ,Gram,2012,115.681234359
Latvia,Cocaine salts,To, ,Gram,2013,132.450331962
Latvia,Cocaine salts,From, ,Gram,2013,84.768212456
Latvia,Cocaine salts,Typical, ,Gram,2013,103.311258931
Latvia,Cocaine salts,To, ,Gram,2014,159.786953472
Latvia,Cocaine salts,From, ,Gram,2014,66.577897280
Latvia,Cocaine salts,Typical, ,Gram,2014,113.182425376
Latvia,Cocaine salts,To, ,Gram,2015,133.037692536
Latvia,Cocaine salts,From, ,Gram,2015,77.605320646
Latvia,Cocaine salts,Typical, ,Gram,2015,105.321506591
Latvia,Cocaine salts,To, ,Gram,2016,132.890365870
Latvia,Cocaine salts,From, ,Gram,2016,77.519380091
Latvia,Cocaine salts,Typical, ,Gram,2016,105.204872980
Latvia,Ecstasy-type substances,To, ,Tablet,2012,8.997429339
Latvia,Ecstasy-type substances,From, ,Tablet,2012,5.141388194
Latvia,Ecstasy-type substances,Typical, ,Tablet,2012,7.712082291
Latvia,Ecstasy-type substances,To, ,Gram,2013,11.920529877
Latvia,Ecstasy-type substances,From, ,Gram,2013,7.947019918
Latvia,Ecstasy-type substances,Typical, ,Gram,2013,9.271523237
Latvia,Ecstasy-type substances,To, ,Tablet,2014,13.315579456
Latvia,Ecstasy-type substances,From, ,Tablet,2014,4.660452810
Latvia,Ecstasy-type substances,Typical, ,Tablet,2014,8.655126646
Latvia,Ecstasy-type substances,To, ,Tablet,2015,16.629711567
Latvia,Ecstasy-type substances,From, ,Tablet,2015,5.543237189
Latvia,Ecstasy-type substances,Typical, ,Tablet,2015,11.086474378
Latvia,Ecstasy-type substances,To, ,Tablet,2016,11.074197156
Latvia,Ecstasy-type substances,From, ,Tablet,2016,4.429678862
Latvia,Ecstasy-type substances,Typical, ,Tablet,2016,11.074197156
Latvia,Hashish (resin),To, ,Gram,2012,17.994858678
Latvia,Hashish (resin),From, ,Gram,2012,12.853470484
Latvia,Hashish (resin),Typical, ,Gram,2012,15.424164581
Latvia,Hashish (resin),To, ,Gram,2013,22.516556434
Latvia,Hashish (resin),From, ,Gram,2013,11.920529877
Latvia,Hashish (resin),Typical, ,Gram,2013,14.569536516
Latvia,Hashish (resin),To, ,Gram,2014,26.631158912
Latvia,Hashish (resin),From, ,Gram,2014,18.641811238
Latvia,Hashish (resin),Typical, ,Gram,2014,22.636485075
Latvia,Hashish (resin),To, ,Gram,2015,22.172948756
Latvia,Hashish (resin),From, ,Gram,2015,16.629711567
Latvia,Hashish (resin),Typical, ,Gram,2015,19.401330162
Latvia,Hashish (resin),To, ,Gram,2016,16.611295734
Latvia,Hashish (resin),From, ,Gram,2016,13.289036587
Latvia,Hashish (resin),Typical, ,Gram,2016,16.611295734
Latvia,Heroin,To, ,Gram,2012,128.534704843
Latvia,Heroin,From, ,Gram,2012,70.694087664
Latvia,Heroin,Typical, ,Gram,2012,109.254499116
Latvia,Heroin,To, ,Gram,2013,112.582782168
Latvia,Heroin,From, ,Gram,2013,56.953642744
Latvia,Heroin,Typical, ,Gram,2013,94.039735693
Latvia,Heroin,To, ,Gram,2014,186.418112384
Latvia,Heroin,From, ,Gram,2014,66.577897280
Latvia,Heroin,Typical, ,Gram,2014,126.498004832
Latvia,Heroin,To, ,Gram,2015,155.210641292
Latvia,Heroin,From, ,Gram,2015,66.518846268
Latvia,Heroin,Typical, ,Gram,2015,110.864743780
Latvia,Heroin,To, ,Gram,2016,166.112957337
Latvia,Heroin,From, ,Gram,2016,66.445182935
Latvia,Heroin,Typical, ,Gram,2016,110.741971558
Latvia,Marijuana (herb),To, ,Gram,2012,17.994858678
Latvia,Marijuana (herb),From, ,Gram,2012,12.853470484
Latvia,Marijuana (herb),Typical, ,Gram,2012,15.424164581
Latvia,Marijuana (herb),To, ,Gram,2013,18.543046475
Latvia,Marijuana (herb),From, ,Gram,2013,9.271523237
Latvia,Marijuana (herb),Typical, ,Gram,2013,13.245033196
Latvia,Marijuana (herb),To, ,Gram,2014,23.968043021
Latvia,Marijuana (herb),From, ,Gram,2014,13.315579456
Latvia,Marijuana (herb),Typical, ,Gram,2014,18.641811238
Latvia,Marijuana (herb),To, ,Gram,2015,22.172948756
Latvia,Marijuana (herb),From, ,Gram,2015,5.543237189
Latvia,Marijuana (herb),Typical, ,Gram,2015,13.858092973
Latvia,Marijuana (herb),To, ,Gram,2016,16.611295734
Latvia,Marijuana (herb),From, ,Gram,2016,11.074197156
Latvia,Marijuana (herb),Typical, ,Gram,2016,16.611295734
Latvia,Methamphetamine,To, ,Gram,2012,17.994858678
Latvia,Methamphetamine,From, ,Gram,2012,12.853470484
Latvia,Methamphetamine,Typical, ,Gram,2012,15.424164581
Latvia,Methamphetamine,To, ,Gram,2013,22.516556434
Latvia,Methamphetamine,From, ,Gram,2013,9.271523237
Latvia,Methamphetamine,Typical, ,Gram,2013,14.569536516
Latvia,Methamphetamine,To, ,Gram,2014,39.946738368
Latvia,Methamphetamine,From, ,Gram,2014,13.315579456
Latvia,Methamphetamine,Typical, ,Gram,2014,26.631158912
Latvia,Methamphetamine,To, ,Gram,2015,22.172948756
Latvia,Methamphetamine,From, ,Gram,2015,11.086474378
Latvia,Methamphetamine,Typical, ,Gram,2015,16.629711567
Latvia,Methamphetamine,To, ,Gram,2016,22.148394312
Latvia,Methamphetamine,From, ,Gram,2016,11.074197156
Latvia,Methamphetamine,Typical, ,Gram,2016,16.611295734
Lebanon,Cocaine salts,To, ,Gram,2012,100
Lebanon,Cocaine salts,From, ,Gram,2012,80
Lebanon,Cocaine salts,Typical, ,Gram,2012,70
Lebanon,Hashish (resin),To, ,Gram,2012,15
Lebanon,Hashish (resin),From, ,Gram,2012,12
Lebanon,Hashish (resin),Typical, ,Gram,2012,8
Lebanon,Hashish (resin),To, ,Gram,2015,15
Lebanon,Hashish (resin),From, ,Gram,2015,8
Lebanon,Hashish (resin),Typical, ,Gram,2015,12
Lebanon,Heroin,To, ,Gram,2012,20
Lebanon,Heroin,From, ,Gram,2012,8
Lebanon,Heroin,Typical, ,Gram,2012,10
Lebanon,Heroin,To, ,Gram,2015,20
Lebanon,Heroin,From, ,Gram,2015,8
Lebanon,Heroin,Typical, ,Gram,2015,10
Lebanon,Marijuana (herb),To, ,Gram,2012,400
Lebanon,Marijuana (herb),From, ,Gram,2012,300
Lebanon,Marijuana (herb),Typical, ,Gram,2012,350
Lebanon,Marijuana (herb),To, ,Gram,2015,400
Lebanon,Marijuana (herb),From, ,Gram,2015,300
Lebanon,Marijuana (herb),Typical, ,Gram,2015,350
Lebanon,Non-specified cocaine,To, ,Gram,2015,100
Lebanon,Non-specified cocaine,From, ,Gram,2015,70
Lebanon,Non-specified cocaine,Typical, ,Gram,2015,80
Lebanon,Opium,To, ,Gram,2012,15
Lebanon,Opium,From, ,Gram,2012,8
Lebanon,Opium,Typical, ,Gram,2012,
Liechtenstein,Cocaine salts,To, ,Gram,2012,128.205129642
Liechtenstein,Cocaine salts,From, ,Gram,2012,96.153847232
Liechtenstein,Cocaine salts,Typical, ,Gram,2012,106.837608035
Liechtenstein,Cocaine salts,To, ,Gram,2013,129.310348548
Liechtenstein,Cocaine salts,From, ,Gram,2013,96.982761411
Liechtenstein,Cocaine salts,Typical, ,Gram,2013,107.758623790
Liechtenstein,Cocaine salts,To, ,Gram,2014,131.578947300
Liechtenstein,Cocaine salts,From, ,Gram,2014,98.684210475
Liechtenstein,Cocaine salts,Typical, ,Gram,2014,109.649122750
Liechtenstein,Cocaine salts,To, ,Gram,2015,123.966942820
Liechtenstein,Cocaine salts,From, ,Gram,2015,92.975207115
Liechtenstein,Cocaine salts,Typical, ,Gram,2015,103.305785684
Liechtenstein,Cocaine salts,To, ,Gram,2016,132.890365870
Liechtenstein,Cocaine salts,From, ,Gram,2016,99.667774402
Liechtenstein,Cocaine salts,Typical, ,Gram,2016,110.741971558
Liechtenstein,Hashish (resin),To, ,Gram,2012,16.025641205
Liechtenstein,Hashish (resin),From, ,Gram,2012,10.683760804
Liechtenstein,Hashish (resin),Typical, ,Gram,2012,12.820512964
Liechtenstein,Hashish (resin),To, ,Gram,2013,16.163793569
Liechtenstein,Hashish (resin),From, ,Gram,2013,10.775862379
Liechtenstein,Hashish (resin),Typical, ,Gram,2013,12.931034855
Liechtenstein,Hashish (resin),To, ,Gram,2014,19.736842095
Liechtenstein,Hashish (resin),From, ,Gram,2014,13.157894730
Liechtenstein,Hashish (resin),Typical, ,Gram,2014,16.447368412
Liechtenstein,Hashish (resin),To, ,Gram,2015,18.595041423
Liechtenstein,Hashish (resin),From, ,Gram,2015,12.396694282
Liechtenstein,Hashish (resin),Typical, ,Gram,2015,15.495867853
Liechtenstein,Hashish (resin),To, ,Gram,2016,19.933554880
Liechtenstein,Hashish (resin),From, ,Gram,2016,13.289036587
Liechtenstein,Hashish (resin),Typical, ,Gram,2016,16.611295734
Liechtenstein,Heroin,To, ,Gram,2012,53.418804018
Liechtenstein,Heroin,From, ,Gram,2012,37.393162812
Liechtenstein,Heroin,Typical, ,Gram,2012,42.735043214
Liechtenstein,Heroin,To, ,Gram,2013,53.879311895
Liechtenstein,Heroin,From, ,Gram,2013,37.715518327
Liechtenstein,Heroin,Typical, ,Gram,2013,43.103449516
Liechtenstein,Heroin,To, ,Gram,2014,54.824561375
Liechtenstein,Heroin,From, ,Gram,2014,38.377192962
Liechtenstein,Heroin,Typical, ,Gram,2014,43.859649100
Liechtenstein,Heroin,To, ,Gram,2015,51.652892842
Liechtenstein,Heroin,From, ,Gram,2015,36.157024989
Liechtenstein,Heroin,Typical, ,Gram,2015,41.322314273
Liechtenstein,Heroin,To, ,Gram,2016,55.370985779
Liechtenstein,Heroin,From, ,Gram,2016,38.759690045
Liechtenstein,Heroin,Typical, ,Gram,2016,44.296788623
Liechtenstein,Marijuana (herb),To, ,Gram,2012,12.820512964
Liechtenstein,Marijuana (herb),From, ,Gram,2012,8.547008643
Liechtenstein,Marijuana (herb),Typical, ,Gram,2012,9.615384723
Liechtenstein,Marijuana (herb),To, ,Gram,2013,12.931034855
Liechtenstein,Marijuana (herb),From, ,Gram,2013,8.620689903
Liechtenstein,Marijuana (herb),Typical, ,Gram,2013,9.698276141
Liechtenstein,Marijuana (herb),To, ,Gram,2014,13.157894730
Liechtenstein,Marijuana (herb),From, ,Gram,2014,8.771929820
Liechtenstein,Marijuana (herb),Typical, ,Gram,2014,9.868421047
Liechtenstein,Marijuana (herb),To, ,Gram,2015,12.396694282
Liechtenstein,Marijuana (herb),From, ,Gram,2015,8.264462855
Liechtenstein,Marijuana (herb),Typical, ,Gram,2015,9.297520712
Liechtenstein,Marijuana (herb),To, ,Gram,2016,13.289036587
Liechtenstein,Marijuana (herb),From, ,Gram,2016,8.859357725
Liechtenstein,Marijuana (herb),Typical, ,Gram,2016,11.074197156
Lithuania,Amphetamine,To, ,Gram,2012,14.897579461
Lithuania,Amphetamine,From, ,Gram,2012,4.096834352
Lithuania,Amphetamine,Typical, ,Gram,2012,12.662942542
Lithuania,Amphetamine,To, ,Gram,2013,15.343305820
Lithuania,Amphetamine,From, ,Gram,2013,5.753739683
Lithuania,Amphetamine,Typical, ,Gram,2013,11.507479365
Lithuania,Amphetamine,To, ,Gram,2014,23.129162633
Lithuania,Amphetamine,From, ,Gram,2014,5.778961687
Lithuania,Amphetamine,Typical, ,Gram,2014,13.115846272
Lithuania,Amphetamine,To, ,Gram,2015,16.629711567
Lithuania,Amphetamine,From, ,Gram,2015,5.543237189
Lithuania,Amphetamine,Typical, ,Gram,2015,11.829268246
Lithuania,Amphetamine,To, ,Gram,2016,22.148394312
Lithuania,Amphetamine,From, ,Gram,2016,11.074197156
Lithuania,Amphetamine,Typical, ,Gram,2016,
Lithuania,Cocaine salts,To, ,Gram,2012,93.109871630
Lithuania,Cocaine salts,From, ,Gram,2012,59.590317843
Lithuania,Cocaine salts,Typical, ,Gram,2012,78.957171143
Lithuania,Cocaine salts,To, ,Gram,2013,95.895661376
Lithuania,Cocaine salts,From, ,Gram,2013,76.716529101
Lithuania,Cocaine salts,Typical, ,Gram,2013,84.388182011
Lithuania,Cocaine salts,To, ,Gram,2014,134.980032602
Lithuania,Cocaine salts,From, ,Gram,2014,77.123833771
Lithuania,Cocaine salts,Typical, ,Gram,2014,96.404797293
Lithuania,Cocaine salts,To, ,Gram,2015,127.494455347
Lithuania,Cocaine salts,From, ,Gram,2015,64.301551393
Lithuania,Cocaine salts,Typical, ,Gram,2015,85.920176430
Lithuania,Cocaine salts,To, ,Gram,2016,77.519380091
Lithuania,Cocaine salts,From, ,Gram,2016,66.445182935
Lithuania,Cocaine salts,Typical, ,Gram,2016,
Lithuania,Ecstasy-type substances,To, ,Tablet,2012,5.586592298
Lithuania,Ecstasy-type substances,From, ,Tablet,2012,3.724394865
Lithuania,Ecstasy-type substances,Typical, ,Tablet,2012,4.841713325
Lithuania,Ecstasy-type substances,To, ,Tablet,2013,15.343305820
Lithuania,Ecstasy-type substances,From, ,Tablet,2013,3.835826455
Lithuania,Ecstasy-type substances,Typical, ,Tablet,2013,6.137322328
Lithuania,Ecstasy-type substances,To, ,Gram,2014,15.419440908
Lithuania,Ecstasy-type substances,From, ,Gram,2014,3.848202602
Lithuania,Ecstasy-type substances,Typical, ,Gram,2014,7.323568701
Lithuania,Ecstasy-type substances,To, ,Gram,2015,13.303769254
Lithuania,Ecstasy-type substances,From, ,Gram,2015,3.325942313
Lithuania,Ecstasy-type substances,Typical, ,Gram,2015,7.427937622
Lithuania,Ecstasy-type substances,To, ,Tablet,2016,5.537098578
Lithuania,Ecstasy-type substances,From, ,Tablet,2016,4.429678862
Lithuania,Ecstasy-type substances,Typical, ,Tablet,2016,
Lithuania,Hashish (resin),To, ,Gram,2012,14.897579461
Lithuania,Hashish (resin),From, ,Gram,2012,4.469273838
Lithuania,Hashish (resin),Typical, ,Gram,2012,8.938547677
Lithuania,Hashish (resin),To, ,Gram,2013,17.261219048
Lithuania,Hashish (resin),From, ,Gram,2013,11.507479365
Lithuania,Hashish (resin),Typical, ,Gram,2013,13.425392593
Lithuania,Hashish (resin),To, ,Gram,2014,17.350199676
Lithuania,Hashish (resin),From, ,Gram,2014,11.557923374
Lithuania,Hashish (resin),Typical, ,Gram,2014,15.419440908
Lithuania,Hashish (resin),To, ,Gram,2015,
Lithuania,Hashish (resin),From, ,Gram,2015,
Lithuania,Hashish (resin),Typical, ,Gram,2015,11.086474378
Lithuania,Hashish (resin),To, ,Gram,2016,
Lithuania,Hashish (resin),From, ,Gram,2016,
Lithuania,Hashish (resin),Typical, ,Gram,2016,11.074197156
Lithuania,Heroin,To, ,Gram,2012,111.731845957
Lithuania,Heroin,From, ,Gram,2012,52.141528113
Lithuania,Heroin,Typical, ,Gram,2012,81.936687035
Lithuania,Heroin,To, ,Gram,2013,134.253925927
Lithuania,Heroin,From, ,Gram,2013,46.029917461
Lithuania,Heroin,Typical, ,Gram,2013,78.250859683
Lithuania,Heroin,To, ,Gram,2014,134.980032602
Lithuania,Heroin,From, ,Gram,2014,46.271638609
Lithuania,Heroin,Typical, ,Gram,2014,83.675101504
Lithuania,Heroin,To, ,Gram,2015,88.691795024
Lithuania,Heroin,From, ,Gram,2015,22.172948756
Lithuania,Heroin,Typical, ,Gram,2015,55.986695609
Lithuania,Heroin,To, ,Gram,2016,77.519380091
Lithuania,Heroin,From, ,Gram,2016,66.445182935
Lithuania,Heroin,Typical, ,Gram,2016,
Lithuania,Marijuana (herb),To, ,Gram,2012,14.897579461
Lithuania,Marijuana (herb),From, ,Gram,2012,7.448789730
Lithuania,Marijuana (herb),Typical, ,Gram,2012,13.780261001
Lithuania,Marijuana (herb),To, ,Gram,2013,23.014958730
Lithuania,Marijuana (herb),From, ,Gram,2013,7.671652910
Lithuania,Marijuana (herb),Typical, ,Gram,2013,14.576140529
Lithuania,Marijuana (herb),To, ,Gram,2014,19.280958443
Lithuania,Marijuana (herb),From, ,Gram,2014,7.709720454
Lithuania,Marijuana (herb),Typical, ,Gram,2014,13.874833895
Lithuania,Marijuana (herb),To, ,Gram,2015,17.738359005
Lithuania,Marijuana (herb),From, ,Gram,2015,6.651884627
Lithuania,Marijuana (herb),Typical, ,Gram,2015,12.427937820
Lithuania,Marijuana (herb),To, ,Gram,2016,16.611295734
Lithuania,Marijuana (herb),From, ,Gram,2016,5.537098578
Lithuania,Marijuana (herb),Typical, ,Gram,2016,
Lithuania,Methamphetamine,To, ,Gram,2012,14.897579461
Lithuania,Methamphetamine,From, ,Gram,2012,5.959031784
Lithuania,Methamphetamine,Typical, ,Gram,2012,13.780261001
Lithuania,Methamphetamine,To, ,Gram,2013,15.343305820
Lithuania,Methamphetamine,From, ,Gram,2013,7.671652910
Lithuania,Methamphetamine,Typical, ,Gram,2013,12.658227302
Lithuania,Methamphetamine,To, ,Gram,2014,15.419440908
Lithuania,Methamphetamine,From, ,Gram,2014,9.640479221
Lithuania,Methamphetamine,Typical, ,Gram,2014,14.260985648
Lithuania,Methamphetamine,To, ,Gram,2015,16.629711567
Lithuania,Methamphetamine,From, ,Gram,2015,6.651884627
Lithuania,Methamphetamine,Typical, ,Gram,2015,12.915742227
Luxembourg,Amphetamine,To, ,Gram,2012,46.272493743
Luxembourg,Amphetamine,From, ,Gram,2012,25.706940969
Luxembourg,Amphetamine,Typical, ,Gram,2012,35.347043832
Luxembourg,Amphetamine,To, ,Gram,2013,47.682119506
Luxembourg,Amphetamine,From, ,Gram,2013,26.490066392
Luxembourg,Amphetamine,Typical, ,Gram,2013,36.423841290
Luxembourg,Amphetamine,To, ,Gram,2015,39.911307761
Luxembourg,Amphetamine,From, ,Gram,2015,22.172948756
Luxembourg,Amphetamine,Typical, ,Gram,2015,30.487804540
Luxembourg,Cocaine salts,To, ,Gram,2012,213.367610039
Luxembourg,Cocaine salts,From, ,Gram,2012,17.994858678
Luxembourg,Cocaine salts,Typical, ,Gram,2012,109.768639897
Luxembourg,Cocaine salts,To, ,Gram,2013,369.536426175
Luxembourg,Cocaine salts,From, ,Gram,2013,71.523179260
Luxembourg,Cocaine salts,Typical, ,Gram,2013,221.721857726
Luxembourg,Cocaine salts,To, ,Gram,2015,184.035474675
Luxembourg,Cocaine salts,From, ,Gram,2015,15.521064129
Luxembourg,Cocaine salts,Typical, ,Gram,2015,94.678492880
Luxembourg,Ecstasy-type substances,To, ,Unit,2012,32.133676211
Luxembourg,Ecstasy-type substances,From, ,Unit,2012,6.426735242
Luxembourg,Ecstasy-type substances,Typical, ,Unit,2012,11.568123436
Luxembourg,Ecstasy-type substances,To, ,Unit,2013,33.112582991
Luxembourg,Ecstasy-type substances,From, ,Unit,2013,6.622516598
Luxembourg,Ecstasy-type substances,Typical, ,Unit,2013,11.920529877
Luxembourg,Ecstasy-type substances,To, ,Unit,2015,27.716185945
Luxembourg,Ecstasy-type substances,From, ,Unit,2015,5.543237189
Luxembourg,Ecstasy-type substances,Typical, ,Unit,2015,9.977826940
Luxembourg,Hashish (resin),To, ,Gram,2012,44.987146695
Luxembourg,Hashish (resin),From, ,Gram,2012,12.853470484
Luxembourg,Hashish (resin),Typical, ,Gram,2012,21.465296689
Luxembourg,Hashish (resin),To, ,Gram,2013,46.357616187
Luxembourg,Hashish (resin),From, ,Gram,2013,13.245033196
Luxembourg,Hashish (resin),Typical, ,Gram,2013,22.119206448
Luxembourg,Hashish (resin),To, ,Gram,2015,38.802660323
Luxembourg,Hashish (resin),From, ,Gram,2015,11.086474378
Luxembourg,Hashish (resin),Typical, ,Gram,2015,18.514413057
Luxembourg,Heroin,To, ,Gram,2013,165.562914953
Luxembourg,Heroin,From, ,Gram,2013,27.814569712
Luxembourg,Heroin,Typical, ,Gram,2013,73.907284224
Luxembourg,Heroin,To, ,Gram,2015,138.580929725
Luxembourg,Heroin,From, ,Gram,2015,23.281596194
Luxembourg,Heroin,Typical, ,Gram,2015,61.862526184
Luxembourg,Heroin,To,Brown,Gram,2012,160.668381054
Luxembourg,Heroin,From,Brown,Gram,2012,26.992288017
Luxembourg,Heroin,Typical,Brown,Gram,2012,71.722364322
Luxembourg,Marijuana (herb),To, ,Gram,2012,38.560411453
Luxembourg,Marijuana (herb),From, ,Gram,2012,6.426735242
Luxembourg,Marijuana (herb),Typical, ,Gram,2012,17.480720349
Luxembourg,Marijuana (herb),To, ,Gram,2013,39.735099589
Luxembourg,Marijuana (herb),From, ,Gram,2013,6.622516598
Luxembourg,Marijuana (herb),Typical, ,Gram,2013,18.013245652
Luxembourg,Marijuana (herb),To, ,Gram,2015,33.259423134
Luxembourg,Marijuana (herb),From, ,Gram,2015,5.543237189
Luxembourg,Marijuana (herb),Typical, ,Gram,2015,15.077605577
Madagascar,Cannabis oil,To, ,Millilitre,2016,
Madagascar,Cannabis oil,From, ,Millilitre,2016,
Madagascar,Cannabis oil,Typical, ,Millilitre,2016,189.305327401
Madagascar,Coca paste/cocaine base,To,Cocaine base,Gram,2016,
Madagascar,Coca paste/cocaine base,From,Cocaine base,Gram,2016,
Madagascar,Coca paste/cocaine base,Typical,Cocaine base,Gram,2016,75.722130961
Madagascar,Cocaine salts,To, ,Gram,2015,100
Madagascar,Cocaine salts,From, ,Gram,2015,80
Madagascar,Cocaine salts,Typical, ,Gram,2015,
Madagascar,Heroin,To, ,Gram,2015,34
Madagascar,Heroin,From, ,Gram,2015,17
Madagascar,Heroin,Typical, ,Gram,2015,
Madagascar,Heroin,To, ,Gram,2016,
Madagascar,Heroin,From, ,Gram,2016,
Madagascar,Heroin,Typical, ,Gram,2016,37.861065480
Madagascar,Marijuana (herb),To, ,Gram,2016,
Madagascar,Marijuana (herb),From, ,Gram,2016,
Madagascar,Marijuana (herb),Typical, ,Gram,2016,0.031550888
Malaysia,Benzodiazepines,To, ,Pill,2015,
Malaysia,Benzodiazepines,From, ,Pill,2015,
Malaysia,Benzodiazepines,Typical, ,Pill,2015,3.617571166
Malaysia,Benzodiazepines,To, ,Pill,2016,3.871280038
Malaysia,Benzodiazepines,From, ,Pill,2016,3.629325036
Malaysia,Benzodiazepines,Typical, ,Pill,2016,
Malaysia,Cocaine salts,To, ,Gram,2014,
Malaysia,Cocaine salts,From, ,Gram,2014,
Malaysia,Cocaine salts,Typical, ,Gram,2014,47.378231049
Malaysia,Cocaine salts,To, ,Kilogram,2015,
Malaysia,Cocaine salts,From, ,Kilogram,2015,
Malaysia,Cocaine salts,Typical, ,Kilogram,2015,51679.588091540
Malaysia,Ecstasy-type substances,To, ,Pill,2012,
Malaysia,Ecstasy-type substances,From, ,Pill,2012,
Malaysia,Ecstasy-type substances,Typical, ,Pill,2012,19
Malaysia,Ecstasy-type substances,To, ,Pill,2014,
Malaysia,Ecstasy-type substances,From, ,Pill,2014,
Malaysia,Ecstasy-type substances,Typical, ,Pill,2014,14.210000038
Malaysia,Ecstasy-type substances,To, ,Kilogram,2015,
Malaysia,Ecstasy-type substances,From, ,Kilogram,2015,
Malaysia,Ecstasy-type substances,Typical, ,Kilogram,2015,25839.79404577
Malaysia,Ecstasy-type substances,To, ,Tablet,2016,12.097750120
Malaysia,Ecstasy-type substances,From, ,Tablet,2016,8.468425084
Malaysia,Ecstasy-type substances,Typical, ,Tablet,2016,9.678200096
Malaysia,Heroin,To,Heroin no 3,Gram,2014,
Malaysia,Heroin,From,Heroin no 3,Gram,2014,
Malaysia,Heroin,Typical,Heroin no 3,Gram,2014,7.106739998
Malaysia,Heroin,To,Heroin no 3,Gram,2016,13.307525132
Malaysia,Heroin,From,Heroin no 3,Gram,2016,10.887975108
Malaysia,Heroin,Typical,Heroin no 3,Gram,2016,12.097750120
Malaysia,Heroin,To,Heroin no 4,Gram,2016,19.356400192
Malaysia,Heroin,From,Heroin no 4,Gram,2016,15.727075156
Malaysia,Heroin,Typical,Heroin no 4,Gram,2016,16.936850168
Malaysia,Marijuana (herb),To, ,Gram,2014,
Malaysia,Marijuana (herb),From, ,Gram,2014,
Malaysia,Marijuana (herb),Typical, ,Gram,2014,0.710669994
Malaysia,Marijuana (herb),To, ,Kilogram,2015,
Malaysia,Marijuana (herb),From, ,Kilogram,2015,
Malaysia,Marijuana (herb),Typical, ,Kilogram,2015,671.834645190
Malaysia,Marijuana (herb),To, ,Gram,2016,2.685700527
Malaysia,Marijuana (herb),From, ,Gram,2016,1.935640019
Malaysia,Marijuana (herb),Typical, ,Gram,2016,2.685700527
Malaysia,Methamphetamine,To, ,Pill,2012,
Malaysia,Methamphetamine,From, ,Pill,2012,
Malaysia,Methamphetamine,Typical, ,Pill,2012,11.199999809
Malaysia,Methamphetamine,To, ,Pill,2013,
Malaysia,Methamphetamine,From, ,Pill,2013,
Malaysia,Methamphetamine,Typical, ,Pill,2013,11.199999809
Malaysia,Methamphetamine,To, ,Pill,2014,
